YEAR,STATE,FIPS,TP-TotPop,TO-WGWTo,TO-WTotl,pcnt_groundwater
2010,MS,28079,23.805,5.1,5.92,0.861486486486486
2010,MS,28081,82.91,4.84,5.24,0.923664122137405
2010,MS,28083,32.317,192.58,200.82,0.958968230255951
2010,MS,28085,34.869,7.13,7.37,0.967435549525102
2010,MS,28087,59.779,17.42,40.95,0.425396825396825
2010,MS,28089,95.203,14.21,15.11,0.940436796823296
2010,MS,28091,27.088,4.33,5.06,0.855731225296443
2010,MS,28093,37.144,4.48,4.69,0.955223880597015
2010,MS,28095,36.989,17.19,24.95,0.688977955911824
2010,MS,28097,10.925,1.78,1.86,0.956989247311828
2010,MS,28099,29.676,4.09,4.64,0.881465517241379
2010,MS,28101,21.72,3.73,4.21,0.885985748218527
2010,MS,28103,11.545,6.34,22.29,0.284432480933154
2010,MS,28105,47.671,5.75,6.1,0.942622950819672
2010,MS,28107,34.707,34.75,36.41,0.954408129634716
2010,MS,28109,55.834,6.94,7.23,0.959889349930844
2010,MS,28111,12.25,2.23,22.56,0.0988475177304965
2010,MS,28113,40.404,8.94,9.36,0.955128205128205
2010,MS,28115,29.957,3.86,4.11,0.939172749391727
2010,MS,28117,25.276,3.68,3.74,0.983957219251337
2010,MS,28119,8.223,128.62,135.11,0.951965065502183
2010,MS,28121,141.617,19.11,19.84,0.96320564516129
2010,MS,28123,28.264,10.05,10.57,0.950804162724693
2010,MS,28125,4.916,66.21,69.63,0.950883239982766
2010,MS,28127,27.503,5.28,5.78,0.913494809688581
2010,MS,28129,16.491,4.35,4.92,0.884146341463415
2010,MS,28131,17.786,4.21,4.78,0.880753138075314
2010,MS,28133,29.45,350.24,366.39,0.955921286061301
2010,MS,28135,15.378,119.79,125.99,0.950789745217875
2010,MS,28137,28.886,7.08,7.42,0.954177897574124
2010,MS,28139,22.232,4.42,4.62,0.956709956709957
2010,MS,28141,19.593,3.12,3.15,0.990476190476191
2010,MS,28143,10.778,148.2,155.79,0.951280569998074
2010,MS,28145,27.134,3.05,3.21,0.950155763239875
2010,MS,28147,15.443,3.28,3.67,0.893732970027248
2010,MS,28149,48.773,10.52,217.41,0.0483878386458765
2010,MS,28151,51.137,271.52,458.88,0.591701534170153
2010,MS,28153,20.747,5.57,6,0.928333333333333
2010,MS,28155,10.253,1.5,1.69,0.887573964497041
2010,MS,28157,9.878,1.94,3.48,0.557471264367816
2010,MS,28159,19.198,2.77,3.07,0.90228013029316
2010,MS,28161,12.678,1.93,3.65,0.528767123287671
2010,MS,28163,28.065,43.38,44.9,0.966146993318486
2010,MO,29001,25.607,0.16,3.17,0.0504731861198738
2010,MO,29003,17.291,19.23,19.71,0.975646879756469
2010,MO,29005,5.685,6.2,6.3,0.984126984126984
2010,MO,29007,25.529,5,13.7,0.364963503649635
2010,MO,29009,35.597,8.14,19.39,0.419804022692109
2010,MO,29011,12.402,9.55,14.37,0.664578983994433
2010,MO,29013,17.049,0.43,3.53,0.121813031161473
2010,MO,29015,19.056,2.64,4.79,0.551148225469729
2010,MO,29017,12.363,13.64,13.96,0.977077363896848
2010,MO,29019,162.642,18.21,18.69,0.974317817014446
2010,MO,29021,89.201,2.38,78.24,0.0304192229038855
2010,MO,29023,42.794,323.74,339.49,0.9536068809096
2010,MO,29025,9.424,0.59,1.19,0.495798319327731
2010,MO,29027,44.332,6.95,31.04,0.223904639175258
2010,MO,29029,44.002,6.23,13.65,0.456410256410256
2010,MO,29031,75.674,28.18,36.53,0.771420750068437
2010,MO,29033,9.295,4.9,5.22,0.938697318007663
2010,MO,29035,6.265,0.72,0.81,0.888888888888889
2010,MO,29037,99.478,1.17,5.52,0.21195652173913
2010,MO,29039,13.982,1.48,2.01,0.736318407960199
2010,MO,29041,7.831,0.68,1.55,0.438709677419355
2010,MO,29043,77.422,8.61,9.44,0.912076271186441
2010,MO,29045,7.139,2.13,2.36,0.902542372881356
2010,MO,29047,221.939,34.33,148.43,0.231287475577713
2010,MO,29049,20.743,0.38,2.58,0.147286821705426
2010,MO,29051,75.99,5.03,9.28,0.542025862068966
2010,MO,29053,17.601,1.5,5.12,0.29296875
2010,MO,29055,24.696,2.77,3.17,0.873817034700315
2010,MO,29057,7.883,7.14,7.93,0.900378310214376
2010,MO,29059,16.777,1.78,2.42,0.735537190082645
2010,MO,29061,8.433,1.25,2.12,0.589622641509434
2010,MO,29063,12.892,0.32,0.97,0.329896907216495
2010,MO,29065,15.657,1.51,32.51,0.0464472470009228
2010,MO,29067,13.684,1.41,39.59,0.0356150543066431
2010,MO,29069,31.953,110.74,111.36,0.994432471264368
2010,MO,29071,101.492,13.21,1018.89,0.0129650894600987
2010,MO,29073,15.222,1.65,2.22,0.743243243243243
2010,MO,29075,6.738,0.61,1.85,0.32972972972973
2010,MO,29077,275.174,16.34,228.15,0.0716195485426255
2010,MO,29079,10.261,0.34,4.2,0.080952380952381
2010,MO,29081,8.957,0.64,1.74,0.367816091954023
2010,MO,29083,22.272,0.88,410.09,0.00214587041868858
2010,MO,29085,9.627,1.12,1.43,0.783216783216783
2010,MO,29087,4.912,16.88,16.96,0.995283018867924
2010,MO,29089,10.144,8.99,9.69,0.927760577915377
2010,MO,29091,40.4,5.61,8.22,0.682481751824818
2010,MO,29093,10.63,3.31,6.89,0.480406386066763
2010,MO,29095,674.158,38.43,644.83,0.0595971031124482
2010,MO,29097,117.404,14.54,30.75,0.472845528455285
2010,MO,29099,218.733,11.44,829.27,0.0137952657156294
2010,MO,29101,52.595,5.97,9.13,0.653888280394304
2010,MO,29103,4.131,0.53,1.5,0.353333333333333
2010,MO,29105,35.571,5.09,17.79,0.286115795390669
2010,MO,29107,33.381,1.54,5.66,0.27208480565371
2010,MO,29109,38.634,6.58,10.68,0.616104868913858
2010,MO,29111,10.211,2.09,2.42,0.863636363636364
2010,MO,29113,52.566,6.42,7.23,0.887966804979253
2010,MO,29115,12.761,1.57,4.83,0.325051759834369
2010,MO,29117,15.195,2.2,2.48,0.887096774193548
2010,MO,29119,23.083,5.69,6.64,0.856927710843374
2010,MO,29121,15.566,0.28,3.23,0.086687306501548
2010,MO,29123,12.226,0.76,1.37,0.554744525547445
2010,MO,29125,9.176,1.04,1.62,0.641975308641975
2010,MO,29127,28.781,2.54,7.72,0.329015544041451
2010,MO,29129,3.785,0.71,2.15,0.330232558139535
2010,MO,29131,24.748,3.11,3.96,0.785353535353535
2010,MO,29133,14.358,82.58,82.6,0.999757869249395
2010,MO,29135,15.607,2.53,3.4,0.744117647058823
2010,MO,29137,8.84,0.59,8.23,0.0716889428918591
2010,MO,29139,12.236,1.48,2.47,0.59919028340081
2010,MO,29141,20.565,2.46,6.48,0.37962962962963
2010,MO,29143,18.956,196.54,984.5,0.199634332148299
2010,MO,29145,58.114,6.26,9.73,0.643371017471737
2010,MO,29147,23.37,0.47,3.26,0.144171779141104
2010,MO,29149,10.881,1.56,2.02,0.772277227722772
2010,MO,29151,13.878,1.92,60.75,0.0316049382716049
2010,MO,29153,9.723,1.03,14.2,0.0725352112676056
2010,MO,29155,18.296,110.02,110.48,0.995836350470673
2010,MO,29157,18.971,1.91,4.65,0.410752688172043
2010,MO,29159,42.201,6.02,9.15,0.657923497267759
2010,MO,29161,45.156,4.83,10.35,0.466666666666667
2010,MO,29163,18.516,0.75,7.43,0.100942126514132
2010,MO,29165,89.322,8.16,459.46,0.0177599791059069
2010,MO,29167,31.137,3.77,5.21,0.723608445297505
2010,MO,29169,52.274,3.4,6.75,0.503703703703704
2010,MO,29171,4.979,0.45,1.81,0.248618784530387
2010,MO,29173,10.167,0.69,1.69,0.408284023668639
2010,MO,29175,25.414,0.65,740.24,0.000878093591267697
2010,MO,29177,23.494,5.76,6.25,0.9216
2010,MO,29179,6.696,5.61,5.7,0.98421052631579
2010,MO,29181,14.1,25.51,31.04,0.821842783505155
2010,MO,29183,360.485,24.63,505.14,0.0487587599477373
2010,MO,29185,9.805,0.99,1.56,0.634615384615385
2010,MO,29186,18.145,7.8,8.14,0.958230958230958
2010,MO,29187,65.359,7.39,8.17,0.90452876376989
2010,MO,29189,998.954,3.3,535.51,0.00616234990943213
2010,MO,29195,23.37,4.93,5.68,0.867957746478873
2010,MO,29197,4.431,0.09,0.38,0.236842105263158
2010,MO,29199,4.843,0.37,0.85,0.435294117647059
2010,MO,29201,39.191,104.39,104.63,0.997706202809902
2010,MO,29203,8.441,1.08,1.29,0.837209302325581
2010,MO,29205,6.373,1.17,1.8,0.65
2010,MO,29207,29.968,330.36,333.01,0.992042281012582
2010,MO,29209,32.202,4.33,4.64,0.933189655172414
2010,MO,29211,6.714,0.52,3.62,0.143646408839779
2010,MO,29213,51.675,6.23,33.66,0.185086155674391
2010,MO,29215,26.008,3.07,3.84,0.799479166666667
2010,MO,29217,21.159,5.14,12.67,0.40568271507498
2010,MO,29219,32.513,3.31,3.55,0.932394366197183
2010,MO,29221,25.195,4.76,8.28,0.57487922705314
2010,MO,29223,13.521,1.18,1.4,0.842857142857143
2010,MO,29225,36.202,3.36,4.45,0.755056179775281
2010,MO,29227,2.171,0.09,0.29,0.310344827586207
2010,MO,29229,18.815,2.06,2.94,0.700680272108844
2010,MT,30001,9.246,5.34,482.96,0.0110568162994865
2010,MT,30003,12.865,8.28,268.08,0.0308863025962399
2010,MT,30005,6.491,5.53,236.44,0.0233885975300288
2010,MT,30007,5.612,3.49,192.4,0.0181392931392931
2010,MT,30009,10.078,3.97,400.19,0.00992028786326495
2010,MT,30011,1.16,0.19,1.6,0.11875
2010,MT,30013,81.327,4.64,166.88,0.0278044103547459
2010,MT,30015,5.813,1.91,42.1,0.0453681710213777
2010,MT,30017,11.699,1.82,151.5,0.012013201320132
2010,MT,30019,1.751,1.92,3.86,0.49740932642487
2010,MT,30021,8.966,2.02,78.99,0.0255728573237119
2010,MT,30023,9.298,2.94,39.6,0.0742424242424242
2010,MT,30025,2.89,6,6.99,0.858369098712446
2010,MT,30027,11.586,3.32,50,0.0664
2010,MT,30029,90.928,27.1,61.73,0.43900858577677
2010,MT,30031,89.513,21.05,333.21,0.0631733741484349
2010,MT,30033,1.206,0.65,4.47,0.145413870246085
2010,MT,30035,13.399,2.45,128.11,0.0191241901490906
2010,MT,30037,0.884,0.47,39.63,0.0118597022457734
2010,MT,30039,3.079,0.81,71.95,0.0112578179291174
2010,MT,30041,16.096,1.38,10.84,0.127306273062731
2010,MT,30043,11.406,3.45,91.01,0.0379079222063509
2010,MT,30045,2.072,0.91,16.84,0.0540380047505938
2010,MT,30047,28.746,11.36,390.58,0.0290849505863075
2010,MT,30049,63.395,11.75,154.06,0.0762689861093081
2010,MT,30051,2.339,0.52,29.02,0.0179186767746382
2010,MT,30053,19.687,2.45,18.19,0.134689389774601
2010,MT,30055,1.734,0.62,25.59,0.0242282141461508
2010,MT,30057,7.691,3.16,434.38,0.00727473640591187
2010,MT,30059,1.891,2.16,217.16,0.00994658316448701
2010,MT,30061,4.223,3.13,5.23,0.598470363288719
2010,MT,30063,109.299,38.78,85.59,0.453090314289052
2010,MT,30065,4.538,2.8,73.5,0.0380952380952381
2010,MT,30067,15.636,4.64,193.47,0.0239830464671525
2010,MT,30069,0.494,0.61,49.47,0.0123307054780675
2010,MT,30071,4.253,5.16,244.16,0.0211336828309305
2010,MT,30073,6.153,3.59,243.5,0.0147433264887064
2010,MT,30075,1.743,3.7,31.44,0.117684478371501
2010,MT,30077,7.027,2.77,138.4,0.020014450867052
2010,MT,30079,1.179,2.51,72.17,0.0347789940418456
2010,MT,30081,40.212,9.25,168.88,0.0547726196115585
2010,MT,30083,9.746,2.69,259.72,0.0103573078700139
2010,MT,30085,10.425,3.94,86.41,0.0455965744705474
2010,MT,30087,9.233,4.8,195.65,0.0245336059289548
2010,MT,30089,11.413,6.3,62.16,0.101351351351351
2010,MT,30091,3.384,15.17,20.15,0.752853598014888
2010,MT,30093,34.2,5.61,40.74,0.137702503681885
2010,MT,30095,9.117,4.27,86.98,0.0490917452287882
2010,MT,30097,3.651,1.57,154.09,0.0101888506716854
2010,MT,30099,6.073,2.3,426.98,0.00538666916483208
2010,MT,30101,5.324,1.69,8.62,0.196055684454756
2010,MT,30103,0.718,1.19,90.11,0.0132060814559982
2010,MT,30105,7.369,5.45,191.59,0.0284461610731249
2010,MT,30107,2.168,3.6,126.94,0.0283598550496297
2010,MT,30109,1.017,1.48,3.47,0.426512968299712
2010,MT,30111,147.972,7.71,437.46,0.0176244685228364
2010,NE,31001,31.364,127.58,128.06,0.996251756988911
2010,NE,31003,6.685,81.02,83.11,0.97485260498135
2010,NE,31005,0.46,5.38,5.49,0.979963570127504
2010,NE,31007,0.69,11.26,17.48,0.6441647597254
2010,NE,31009,0.478,2.95,3.08,0.957792207792208
2010,NE,31011,5.505,59.91,60.86,0.984390404206375
2010,NE,31013,11.308,101.36,101.79,0.995775616465272
2010,NE,31015,2.099,8.99,9.13,0.984665936473165
2010,NE,31017,3.145,12.12,51.05,0.23741429970617
2010,NE,31019,46.102,168.61,230.81,0.730514275811273
2010,NE,31021,6.858,10.54,10.63,0.991533396048918
2010,NE,31023,8.395,51.02,51.21,0.996289787150947
2010,NE,31025,25.241,16.48,18.38,0.896626768226333
2010,NE,31027,8.852,27.91,28.41,0.982400563181978
2010,NE,31029,3.966,143.45,144.22,0.994660934683123
2010,NE,31031,5.713,40.36,44.71,0.902706329680161
2010,NE,31033,9.998,43.06,43.26,0.995376791493296
2010,NE,31035,6.542,119.37,121.33,0.983845710046979
2010,NE,31037,10.515,23.75,24.12,0.984660033167496
2010,NE,31039,9.139,11.55,12.75,0.905882352941176
2010,NE,31041,10.939,152.89,169.12,0.904032639545884
2010,NE,31043,21.006,7.32,7.36,0.994565217391304
2010,NE,31045,9.182,4.74,7.91,0.599241466498104
2010,NE,31047,24.326,112.35,182.71,0.614908871982924
2010,NE,31049,1.941,20.76,27.96,0.742489270386266
2010,NE,31051,6,9.36,9.58,0.977035490605428
2010,NE,31053,36.691,35.59,35.95,0.989986091794159
2010,NE,31055,517.11,33.09,386.02,0.0857209471011865
2010,NE,31057,2.008,102.07,108.03,0.944830139775988
2010,NE,31059,5.89,118.41,120.55,0.982248029863127
2010,NE,31061,3.225,31.27,37.48,0.834311632870865
2010,NE,31063,2.756,34.58,35.99,0.960822450680745
2010,NE,31065,4.959,24.29,32.84,0.739646772228989
2010,NE,31067,22.311,24.69,24.88,0.992363344051447
2010,NE,31069,2.057,17.2,27.93,0.615825277479413
2010,NE,31071,2.049,10.97,12.69,0.864460204885737
2010,NE,31073,2.044,47.2,57.33,0.823303680446538
2010,NE,31075,0.614,2.01,2.12,0.94811320754717
2010,NE,31077,2.538,49.31,51.47,0.958033806100641
2010,NE,31079,58.607,131.58,132.64,0.992008443908323
2010,NE,31081,9.124,141.68,142.72,0.992713004484305
2010,NE,31083,3.423,33.87,37.23,0.909750201450443
2010,NE,31085,0.967,41.08,41.6,0.9875
2010,NE,31087,2.908,18.72,24.64,0.75974025974026
2010,NE,31089,10.435,348.65,358.2,0.973338916806254
2010,NE,31091,0.736,2.39,2.59,0.922779922779923
2010,NE,31093,6.274,84.9,167.96,0.505477494641581
2010,NE,31095,7.547,40.17,40.57,0.990140497904856
2010,NE,31097,5.217,6.86,6.92,0.991329479768786
2010,NE,31099,6.489,87.87,103.55,0.848575567358764
2010,NE,31101,8.368,80.96,119.79,0.67584940312213
2010,NE,31103,0.824,21.92,22.08,0.992753623188406
2010,NE,31105,3.821,28.96,29.11,0.994847131569907
2010,NE,31107,8.701,32.23,33.06,0.974894131881428
2010,NE,31109,285.407,14.2,22.01,0.645161290322581
2010,NE,31111,36.288,195.05,263.35,0.740649325992026
2010,NE,31113,0.763,12.19,12.29,0.991863303498779
2010,NE,31115,0.632,7.19,9.05,0.794475138121547
2010,NE,31117,0.539,6.78,6.9,0.982608695652174
2010,NE,31119,34.876,40.11,40.52,0.989881539980257
2010,NE,31121,7.845,111.5,111.9,0.996425379803396
2010,NE,31123,5.042,34.52,213.89,0.161391369395484
2010,NE,31125,3.735,25.3,36.42,0.694673256452499
2010,NE,31127,7.248,4.91,727,0.00675378266850069
2010,NE,31129,4.5,35.35,62.37,0.566778900112234
2010,NE,31131,15.74,4.7,314.77,0.0149315373129587
2010,NE,31133,2.773,0.87,4.91,0.177189409368635
2010,NE,31135,2.97,96.39,96.51,0.998756605533105
2010,NE,31137,9.188,112,153.88,0.72783987522745
2010,NE,31139,7.266,53.94,54.35,0.99245630174793
2010,NE,31141,32.237,122.78,124.46,0.986501687289089
2010,NE,31143,5.406,65.12,65.45,0.994957983193277
2010,NE,31145,11.055,30.08,39.89,0.754073702682377
2010,NE,31147,8.363,2.79,2.87,0.97212543554007
2010,NE,31149,1.526,20.46,21.63,0.945908460471567
2010,NE,31151,14.2,43.88,46.08,0.952256944444445
2010,NE,31153,158.84,34.88,35.05,0.995149786019972
2010,NE,31155,20.78,103.77,104.31,0.994823123382226
2010,NE,31157,36.97,17.93,518.73,0.0345651880554431
2010,NE,31159,16.75,49.62,51.21,0.968951376684241
2010,NE,31161,5.469,48.95,54.4,0.899816176470588
2010,NE,31163,3.152,31.19,45.05,0.692341842397336
2010,NE,31165,1.311,13.83,98.96,0.139753435731609
2010,NE,31167,6.129,18.7,19.03,0.982658959537572
2010,NE,31169,5.228,78.35,79.11,0.990393123498925
2010,NE,31171,0.647,1.27,1.39,0.913669064748202
2010,NE,31173,6.94,5.79,5.92,0.978040540540541
2010,NE,31175,4.26,41.01,120.02,0.34169305115814
2010,NE,31177,20.234,4.46,445.8,0.010004486316734
2010,NE,31179,9.595,15.54,15.75,0.986666666666667
2010,NE,31181,3.812,23.84,42.01,0.567483932397048
2010,NE,31183,0.818,39.62,40.45,0.979480840543881
2010,NE,31185,13.665,136.67,138.18,0.989072224634534
2010,NV,32001,24.877,18.92,191.76,0.0986649979140592
2010,NV,32003,1951.269,85.19,486.64,0.17505753739931
2010,NV,32005,46.997,22.56,111.57,0.202204893788653
2010,NV,32007,48.818,38.84,357.05,0.108780282873547
2010,NV,32009,0.783,25.8,25.8,1
2010,NV,32011,1.987,304.06,306.15,0.99317328107137
2010,NV,32013,16.528,236.73,282.39,0.83830872198024
2010,NV,32015,5.775,156.49,163.96,0.954440107343254
2010,NV,32017,5.345,51.78,54.11,0.956939567547588
2010,NV,32019,51.98,30.38,222.14,0.136760601422526
2010,NV,32021,4.772,3.14,3.14,1
2010,NV,32023,43.946,63.12,63.92,0.987484355444305
2010,NV,32027,6.753,23.81,82.8,0.28756038647343
2010,NV,32029,4.01,0.97,1.97,0.49238578680203
2010,NV,32031,421.407,36.13,132.91,0.271838085922805
2010,NV,32033,10.03,94.97,119.79,0.792804073795809
2010,NV,32510,55.274,10.5,16.99,0.618010594467334
2010,NH,33001,60.088,4.98,9.32,0.534334763948498
2010,NH,33003,47.818,3.89,4.98,0.781124497991968
2010,NH,33005,77.117,5.83,7.93,0.735182849936948
2010,NH,33007,33.055,3.33,13.59,0.245033112582781
2010,NH,33009,89.118,6.21,12.22,0.508183306055646
2010,NH,33011,400.721,25.58,55.09,0.464331094572518
2010,NH,33013,146.445,9.46,216.19,0.0437578056339331
2010,NH,33015,295.223,18.95,871.2,0.0217516069788797
2010,NH,33017,123.143,8.44,18.96,0.445147679324894
2010,NH,33019,43.742,3.02,5.13,0.58869395711501
2010,NJ,34001,274.549,54.94,60.06,0.914751914751915
2010,NJ,34003,905.116,25.41,116.3,0.218486672398968
2010,NJ,34005,448.734,45.43,109.48,0.414961636828645
2010,NJ,34007,513.657,52.84,57.45,0.919756309834639
2010,NJ,34009,97.265,19.96,79.6,0.250753768844221
2010,NJ,34011,156.898,52.41,58.86,0.890417940876656
2010,NJ,34013,783.969,27.95,33.16,0.842882991556092
2010,NJ,34015,288.288,33.8,72.22,0.468014400443091
2010,NJ,34017,634.266,0.39,209.4,0.00186246418338109
2010,NJ,34019,128.349,12.91,89.68,0.143956289027654
2010,NJ,34021,366.513,15.38,477.6,0.0322026800670017
2010,NJ,34023,809.858,37.33,67.9,0.549779086892489
2010,NJ,34025,630.38,28.54,79.89,0.357241206659156
2010,NJ,34027,492.276,52.9,104.95,0.504049547403525
2010,NJ,34029,576.567,66.79,574.56,0.116245474798106
2010,NJ,34031,501.226,9.85,221.18,0.044533863821322
2010,NJ,34033,66.083,12.77,3054.08,0.00418129191114837
2010,NJ,34035,323.444,11.17,13.6,0.821323529411765
2010,NJ,34037,149.265,13.66,16.78,0.814064362336114
2010,NJ,34039,536.499,12.77,147.83,0.0863830075086248
2010,NJ,34041,108.692,24.85,26.07,0.953202915228232
2010,NM,35001,662.564,70.09,149,0.470402684563758
2010,NM,35003,3.725,0.98,19.99,0.0490245122561281
2010,NM,35005,65.645,226.79,241.31,0.939828436451038
2010,NM,35006,27.213,9.64,11.1,0.868468468468469
2010,NM,35007,13.75,4.36,47.81,0.0911943108136373
2010,NM,35009,48.376,163.86,164.01,0.999085421620633
2010,NM,35011,2.022,11.45,51.82,0.220957159397916
2010,NM,35013,209.233,154.85,397.24,0.389814721578894
2010,NM,35015,53.829,123.36,193.46,0.637651194045281
2010,NM,35017,29.514,14.83,46.52,0.318787618228719
2010,NM,35019,4.687,3.5,24.6,0.142276422764228
2010,NM,35021,0.695,3.13,3.2,0.978125
2010,NM,35023,4.894,54.01,61.59,0.876928072739081
2010,NM,35025,64.727,175.43,175.5,0.99960113960114
2010,NM,35027,20.497,8.36,23.26,0.359415305245056
2010,NM,35028,17.95,3.61,3.63,0.994490358126722
2010,NM,35029,25.095,50.19,109.68,0.457603938730853
2010,NM,35031,71.492,12.71,13.78,0.922351233671988
2010,NM,35033,4.881,1,12.69,0.0788022064617809
2010,NM,35035,63.797,19.68,30.09,0.654037886340977
2010,NM,35037,9.041,9.22,41.56,0.221847930702599
2010,NM,35039,40.246,6.02,107.07,0.0562248995983936
2010,NM,35041,19.846,173.54,173.61,0.999596797419503
2010,NM,35043,131.561,22.18,65.54,0.338419285932255
2010,NM,35045,130.044,2.23,343.65,0.00648916048304961
2010,NM,35047,29.393,2.58,38.49,0.0670303975058457
2010,NM,35049,144.17,29.25,49.81,0.587231479622566
2010,NM,35051,11.988,23.65,42.76,0.553086997193639
2010,NM,35053,17.866,30.43,129.36,0.235235003092146
2010,NM,35055,32.937,21.03,106.46,0.197538981777193
2010,NM,35057,16.383,55.59,55.63,0.999280963508898
2010,NM,35059,4.549,61.48,63.23,0.972323264273288
2010,NM,35061,76.569,20.6,163.56,0.12594766446564
2010,NY,36001,304.204,7.23,50.04,0.144484412470024
2010,NY,36003,48.946,4.22,5.7,0.740350877192982
2010,NY,36005,1385.108,0.01,0.19,0.0526315789473684
2010,NY,36007,200.6,10.96,47.31,0.231663496089622
2010,NY,36009,80.317,8.43,13.74,0.61353711790393
2010,NY,36011,80.026,3.59,9.59,0.374348279457768
2010,NY,36013,134.905,8.22,436.24,0.0188428388043279
2010,NY,36015,88.83,5.12,9.83,0.520854526958291
2010,NY,36017,50.477,5.89,7.7,0.764935064935065
2010,NY,36019,82.128,4.6,15.44,0.297927461139896
2010,NY,36021,63.096,6,8.48,0.707547169811321
2010,NY,36023,49.336,5.62,6.08,0.924342105263158
2010,NY,36025,47.98,6.19,455.46,0.0135906556009309
2010,NY,36027,297.488,17.2,77.87,0.220880955438551
2010,NY,36029,919.04,10.08,482.78,0.0208790753552343
2010,NY,36031,39.37,1.5,22.21,0.0675371454299865
2010,NY,36033,51.599,5.8,13.28,0.436746987951807
2010,NY,36035,55.531,2.44,6.44,0.37888198757764
2010,NY,36037,60.079,14.66,22.9,0.640174672489083
2010,NY,36039,49.221,2.84,7.06,0.402266288951841
2010,NY,36041,4.836,0.59,1.06,0.556603773584906
2010,NY,36043,64.519,5.69,11.93,0.476948868398994
2010,NY,36045,116.229,3.25,24.19,0.134353038445639
2010,NY,36049,27.087,3.29,9.2,0.357608695652174
2010,NY,36051,65.393,2.71,15.58,0.173940949935815
2010,NY,36053,73.442,3.16,4.03,0.784119106699752
2010,NY,36055,744.344,10.19,121.91,0.0835862521532278
2010,NY,36057,50.219,2.39,10.61,0.225259189443921
2010,NY,36059,1339.532,186.73,532.23,0.350844559682844
2010,NY,36063,216.469,3.49,367.46,0.00949763239536276
2010,NY,36065,234.878,4.74,36.3,0.130578512396694
2010,NY,36067,467.026,10.16,109.24,0.093006224826071
2010,NY,36069,107.931,6.19,17.45,0.354727793696275
2010,NY,36071,372.813,17.48,374.39,0.0466892812308021
2010,NY,36073,42.883,2.84,7.35,0.386394557823129
2010,NY,36075,122.109,7.43,985.38,0.00754023828370781
2010,NY,36077,62.259,3.84,7.4,0.518918918918919
2010,NY,36079,99.71,5.31,6.65,0.798496240601504
2010,NY,36081,2230.722,0.01,1244.34,8.03638876834306e-06
2010,NY,36083,159.429,3.22,22.11,0.145635459068295
2010,NY,36085,468.73,0.01,350.62,2.8520905823969e-05
2010,NY,36087,311.687,17.63,133.29,0.132267987095806
2010,NY,36089,111.944,8.28,23.93,0.346009193480986
2010,NY,36091,219.607,13.1,39.35,0.332909783989835
2010,NY,36093,154.727,25.29,40.68,0.621681415929204
2010,NY,36095,32.749,1.89,169.73,0.01113533258705
2010,NY,36097,18.343,1.51,20.74,0.0728061716489875
2010,NY,36099,35.251,1.69,8.21,0.20584652862363
2010,NY,36101,98.99,13.19,17.66,0.746885617214043
2010,NY,36103,1493.35,157.56,603.98,0.260869565217391
2010,NY,36105,77.547,6.72,102.55,0.0655290102389079
2010,NY,36107,51.125,5.83,6.29,0.926868044515103
2010,NY,36109,101.564,1.69,232.65,0.00726413066838599
2010,NY,36111,182.493,9.71,458.21,0.0211911568931276
2010,NY,36113,65.707,5.03,54.17,0.0928558242569688
2010,NY,36115,63.216,4.61,32.59,0.141454433875422
2010,NY,36117,93.772,5.59,475.62,0.0117530801900677
2010,NY,36119,949.113,4.16,2044.62,0.00203460789780008
2010,NY,36121,42.155,5.12,18.83,0.27190653212958
2010,NY,36123,25.348,2,76.64,0.0260960334029228
2010,NC,37001,151.131,3.76,23.85,0.157651991614256
2010,NC,37003,37.198,1.7,4.23,0.401891252955083
2010,NC,37005,11.155,1.42,5.54,0.256317689530686
2010,NC,37007,26.948,1.28,9.53,0.134312696747114
2010,NC,37009,27.281,2.79,17.5,0.159428571428571
2010,NC,37011,17.797,2.06,19.93,0.103361766181636
2010,NC,37013,47.759,88.87,89.88,0.988762794837561
2010,NC,37015,21.282,15.08,20.81,0.724651609802979
2010,NC,37017,35.19,11.26,93.15,0.120880300590446
2010,NC,37019,107.431,3.98,1383.95,0.00287582643881643
2010,NC,37021,238.318,6.09,300.61,0.0202588070922458
2010,NC,37023,90.912,2.62,38.92,0.0673175745118191
2010,NC,37025,178.011,5.75,22.66,0.253751103265666
2010,NC,37027,83.029,3,19.66,0.152594099694812
2010,NC,37029,9.98,1.12,6.13,0.182707993474715
2010,NC,37031,66.469,9.84,10.65,0.923943661971831
2010,NC,37033,23.719,3.84,4.23,0.907801418439716
2010,NC,37035,154.358,7.11,1076.68,0.00660363339153695
2010,NC,37037,63.505,3.99,246.43,0.0161912104857363
2010,NC,37039,27.444,2.44,21.79,0.111977971546581
2010,NC,37041,14.793,1.77,7.03,0.251778093883357
2010,NC,37043,10.587,0.99,1.26,0.785714285714286
2010,NC,37045,98.078,2.74,43.38,0.0631627478100507
2010,NC,37047,58.098,6.65,43.06,0.154435671156526
2010,NC,37049,103.505,21.74,37.34,0.582217461167648
2010,NC,37051,319.431,11.95,45.68,0.261602451838879
2010,NC,37053,23.547,4.63,5.64,0.820921985815603
2010,NC,37055,33.92,8.63,8.73,0.988545246277205
2010,NC,37057,162.878,4.11,27.24,0.150881057268722
2010,NC,37059,41.24,1.68,6.4,0.2625
2010,NC,37061,58.505,25.84,38.49,0.67134320602754
